"rho","n","EstimandScenario","Method","R_total","R_converged","nonconv_rate","true_val","B_hat","Bias","MCSE_Bias","Bias_percent","MSE_estimate","MCSE_MSE","coverage","MCSE_coverage","power","MCSE_power","Empirical_SE","avg_model_SE","ratio_Emp_ModelSE","power_pct","MCSE_power_pct","coverage_pct","MCSE_cov_pct"
"0.2",52,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0445,-0.0037,9e-04,9.07,0.0073,0.000109899599417704,0.87914364640884,0.0035,0.166206261510129,0.004,0.0852,0.0707,1.2051,16.62,0.4,87.91,0.35
"0.2",52,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0607,0.1015,7e-04,248.77,0.0151,0.000165945636461526,0.591390423572744,0.0053,0.218692449355433,0.0044,0.0692,0.0619,1.1179,21.87,0.44,59.14,0.53
"0.2",52,"Small","Trd",8688,8688,0,-0.0408,-0.0366,0.0042,0.0027,10.29,0.0624,0.000947036454566298,0.864295580110497,0.0037,0.140193370165746,0.0037,0.2497,0.2055,1.2151,14.02,0.37,86.43,0.37
"0.2",52,"Moderate","CITS",8688,8688,0,-0.3567,-0.3605,-0.0038,7e-04,1.07,0.0049,7.34365828733447e-05,0.904696132596685,0.0032,0.999539594843462,2e-04,0.0696,0.0622,1.119,99.95,0.02,90.47,0.32
"0.2",52,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3612,-0.0045,9e-04,1.26,0.0074,0.000113470070025383,0.883517495395948,0.0034,0.994475138121547,8e-04,0.0859,0.0712,1.2065,99.45,0.08,88.35,0.34
"0.2",52,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.255,0.1017,7e-04,28.51,0.0152,0.000167588058283097,0.597030386740331,0.0053,0.971109576427256,0.0018,0.0696,0.0623,1.1172,97.11,0.18,59.7,0.53
"0.2",52,"Moderate","Trd",8688,8688,0,-0.3567,-0.3501,0.0066,0.0027,1.85,0.0639,0.000986173461534539,0.852785451197053,0.0038,0.446132596685083,0.0053,0.2527,0.2054,1.2303,44.61,0.53,85.28,0.38
"0.2",52,"Large","CITS",8688,8688,0,-0.5108,-0.5162,-0.0054,7e-04,1.06,0.0049,7.57987012088072e-05,0.906883057090239,0.0031,1,0,0.0698,0.0624,1.1186,100,0,90.69,0.31
"0.2",52,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5174,-0.0066,9e-04,1.29,0.0073,0.000111636612311106,0.883862799263352,0.0034,1,0,0.0854,0.0712,1.1994,100,0,88.39,0.34
"0.2",52,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4105,0.1003,7e-04,19.64,0.0149,0.000164713295506018,0.596454880294659,0.0053,1,0,0.0697,0.0625,1.1152,100,0,59.65,0.53
"0.2",52,"Large","Trd",8688,8688,0,-0.5108,-0.5065,0.0043,0.0027,0.84,0.0638,0.000979251016250523,0.856123388581952,0.0038,0.671616022099447,0.005,0.2526,0.206,1.2262,67.16,0.5,85.61,0.38
"0.2",56,"Small","CITS",8688,8688,0,-0.0408,-0.0452,-0.0044,7e-04,10.78,0.0046,6.97431591545064e-05,0.901012891344383,0.0032,0.166206261510129,0.004,0.0678,0.0598,1.1338,16.62,0.4,90.1,0.32
"0.2",56,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0462,-0.0054,9e-04,13.24,0.007,0.000103701508220247,0.878683241252302,0.0035,0.17322744014733,0.0041,0.0833,0.0685,1.2161,17.32,0.41,87.87,0.35
"0.2",56,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0601,0.1009,7e-04,247.3,0.0148,0.000163481165863939,0.573895027624309,0.0053,0.226289134438306,0.0045,0.0682,0.0597,1.1424,22.63,0.45,57.39,0.53
"0.2",56,"Small","Trd",8688,8688,0,-0.0408,-0.0337,0.0071,0.0026,17.4,0.0573,0.000876768374876401,0.86982044198895,0.0036,0.134783609576427,0.0037,0.2392,0.2011,1.1895,13.48,0.37,86.98,0.36
"0.2",56,"Moderate","CITS",8688,8688,0,-0.3567,-0.3623,-0.0056,7e-04,1.57,0.0046,6.83928448071483e-05,0.906077348066298,0.0031,1,0,0.0672,0.0599,1.1219,100,0,90.61,0.31
"0.2",56,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3625,-0.0058,9e-04,1.63,0.0069,0.000105029062586965,0.88017955801105,0.0035,0.996086556169429,7e-04,0.0827,0.0684,1.2091,99.61,0.07,88.02,0.35
"0.2",56,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2565,0.1002,7e-04,28.09,0.0146,0.000158716836919403,0.580225598526704,0.0053,0.979857274401473,0.0015,0.0673,0.06,1.1217,97.99,0.15,58.02,0.53
"0.2",56,"Moderate","Trd",8688,8688,0,-0.3567,-0.358,-0.0013,0.0026,0.36,0.057,0.000872497345034485,0.866827808471455,0.0036,0.466735727440147,0.0054,0.2387,0.2008,1.1887,46.67,0.54,86.68,0.36
"0.2",56,"Large","CITS",8688,8688,0,-0.5108,-0.5176,-0.0068,7e-04,1.33,0.0044,6.73941992998066e-05,0.908264272559853,0.0031,1,0,0.0662,0.06,1.1033,100,0,90.83,0.31
"0.2",56,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5199,-0.0091,9e-04,1.78,0.0069,0.000103189860541418,0.877417127071823,0.0035,1,0,0.0827,0.0686,1.2055,100,0,87.74,0.35
"0.2",56,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4126,0.0982,7e-04,19.22,0.0141,0.000158129317826347,0.600943830570902,0.0053,0.999884898710866,1e-04,0.0666,0.06,1.11,99.99,0.01,60.09,0.53
"0.2",56,"Large","Trd",8688,8688,0,-0.5108,-0.5102,6e-04,0.0026,0.12,0.0587,0.000914170363640052,0.864640883977901,0.0037,0.692219152854512,0.005,0.2423,0.2016,1.2019,69.22,0.5,86.46,0.37
"0.2",60,"Small","CITS",8688,8688,0,-0.0408,-0.0444,-0.0036,7e-04,8.82,0.004,6.23036603894798e-05,0.914479742173112,0.003,0.158954880294659,0.0039,0.0635,0.0577,1.1005,15.9,0.39,91.45,0.3
"0.2",60,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0451,-0.0043,9e-04,10.54,0.0063,9.72830846971289e-05,0.881790976058932,0.0035,0.169429097605893,0.004,0.0793,0.0662,1.1979,16.94,0.4,88.18,0.35
"0.2",60,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.061,0.1018,7e-04,249.51,0.0144,0.000151635306474176,0.553752302025783,0.0053,0.232389502762431,0.0045,0.0636,0.0577,1.1023,23.24,0.45,55.38,0.53
"0.2",60,"Small","Trd",8688,8688,0,-0.0408,-0.0388,0.002,0.0025,4.9,0.0544,0.000813591652390059,0.870626151012891,0.0036,0.134898710865562,0.0037,0.2332,0.1961,1.1892,13.49,0.37,87.06,0.36
"0.2",60,"Moderate","CITS",8688,8688,0,-0.3567,-0.3606,-0.0039,7e-04,1.09,0.0041,6.32510790549966e-05,0.908839779005525,0.0031,1,0,0.0642,0.0579,1.1088,100,0,90.88,0.31
"0.2",60,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3617,-0.005,8e-04,1.4,0.0062,9.71413580529819e-05,0.88823664825046,0.0034,0.997122467771639,6e-04,0.0788,0.0665,1.185,99.71,0.06,88.82,0.34
"0.2",60,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2555,0.1012,7e-04,28.37,0.0144,0.00015325152675712,0.560773480662983,0.0053,0.98365561694291,0.0014,0.0647,0.0579,1.1174,98.37,0.14,56.08,0.53
"0.2",60,"Moderate","Trd",8688,8688,0,-0.3567,-0.352,0.0047,0.0025,1.32,0.0549,0.000832238081640663,0.872007366482505,0.0036,0.473066298342541,0.0054,0.2343,0.1956,1.1979,47.31,0.54,87.2,0.36
"0.2",60,"Large","CITS",8688,8688,0,-0.5108,-0.515,-0.0042,7e-04,0.82,0.0042,6.35024034232112e-05,0.90768876611418,0.0031,1,0,0.0646,0.058,1.1138,100,0,90.77,0.31
"0.2",60,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5165,-0.0057,9e-04,1.12,0.0064,9.55001138494795e-05,0.881790976058932,0.0035,1,0,0.0797,0.0665,1.1985,100,0,88.18,0.35
"0.2",60,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4097,0.1011,7e-04,19.79,0.0144,0.00015425089900052,0.562845303867403,0.0053,1,0,0.0648,0.0581,1.1153,100,0,56.28,0.53
"0.2",60,"Large","Trd",8688,8688,0,-0.5108,-0.5059,0.0049,0.0025,0.96,0.0544,0.000847279977311408,0.867403314917127,0.0036,0.713627992633518,0.0048,0.2332,0.1949,1.1965,71.36,0.48,86.74,0.36
"0.2",80,"Small","CITS",8688,8688,0,-0.0408,-0.0446,-0.0038,6e-04,9.31,0.0031,4.63760698719e-05,0.915285451197053,0.003,0.18232044198895,0.0041,0.0552,0.0501,1.1018,18.23,0.41,91.53,0.3
"0.2",80,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0451,-0.0043,7e-04,10.54,0.0047,7.228099741249e-05,0.890538674033149,0.0033,0.177946593001842,0.0041,0.0686,0.0576,1.191,17.79,0.41,89.05,0.33
"0.2",80,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0609,0.1017,6e-04,249.26,0.0134,0.000129669263483265,0.464548802946593,0.0054,0.263006445672192,0.0047,0.0554,0.0501,1.1058,26.3,0.47,46.45,0.54
"0.2",80,"Small","Trd",8688,8688,0,-0.0408,-0.0412,-4e-04,0.0022,0.98,0.0414,0.000627892013751797,0.890538674033149,0.0033,0.119014732965009,0.0035,0.2034,0.1752,1.161,11.9,0.35,89.05,0.33
"0.2",80,"Moderate","CITS",8688,8688,0,-0.3567,-0.3605,-0.0038,6e-04,1.07,0.0031,4.74416930320107e-05,0.908264272559853,0.0031,1,0,0.056,0.0504,1.1111,100,0,90.83,0.31
"0.2",80,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3619,-0.0052,7e-04,1.46,0.0048,7.09247707218642e-05,0.890193370165746,0.0034,0.999884898710866,1e-04,0.069,0.058,1.1897,99.99,0.01,89.02,0.34
"0.2",80,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2553,0.1014,6e-04,28.43,0.0134,0.000131008731625013,0.476864640883978,0.0054,0.996431860036832,6e-04,0.0561,0.0505,1.1109,99.64,0.06,47.69,0.54
"0.2",80,"Moderate","Trd",8688,8688,0,-0.3567,-0.3526,0.0041,0.0022,1.15,0.041,0.000627922674353402,0.887085635359116,0.0034,0.532803867403315,0.0054,0.2025,0.1756,1.1532,53.28,0.54,88.71,0.34
"0.2",80,"Large","CITS",8688,8688,0,-0.5108,-0.516,-0.0052,6e-04,1.02,0.0031,4.74654340294016e-05,0.912062615101289,0.003,1,0,0.0558,0.0504,1.1071,100,0,91.21,0.3
"0.2",80,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5183,-0.0075,7e-04,1.47,0.0048,7.12881735038134e-05,0.88823664825046,0.0034,1,0,0.0686,0.0581,1.1807,100,0,88.82,0.34
"0.2",80,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4111,0.0997,6e-04,19.52,0.0131,0.00012754695202147,0.485036832412523,0.0054,1,0,0.0559,0.0505,1.1069,100,0,48.5,0.54
"0.2",80,"Large","Trd",8688,8688,0,-0.5108,-0.5104,4e-04,0.0022,0.08,0.0409,0.000609174227410922,0.884438305709024,0.0034,0.792587476979742,0.0043,0.2021,0.175,1.1549,79.26,0.43,88.44,0.34
"0.2",100,"Small","CITS",8688,8688,0,-0.0408,-0.0439,-0.0031,5e-04,7.6,0.0024,3.72778061987605e-05,0.920695211786372,0.0029,0.194521178637201,0.0042,0.049,0.0452,1.0841,19.45,0.42,92.07,0.29
"0.2",100,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0444,-0.0036,6e-04,8.82,0.0036,5.52934862984044e-05,0.908954880294659,0.0031,0.176104972375691,0.0041,0.06,0.0531,1.1299,17.61,0.41,90.9,0.31
"0.2",100,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0616,0.1024,5e-04,250.98,0.0129,0.000113486332123597,0.379604051565378,0.0052,0.304327808471455,0.0049,0.0489,0.0452,1.0819,30.43,0.49,37.96,0.52
"0.2",100,"Small","Trd",8688,8688,0,-0.0408,-0.0395,0.0013,0.0019,3.19,0.031,0.000485204699425943,0.903084714548803,0.0032,0.10347605893186,0.0033,0.176,0.1563,1.126,10.35,0.33,90.31,0.32
"0.2",100,"Moderate","CITS",8688,8688,0,-0.3567,-0.3609,-0.0042,5e-04,1.18,0.0025,3.72780761247228e-05,0.919544198895028,0.0029,1,0,0.0494,0.0456,1.0833,100,0,91.95,0.29
"0.2",100,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.361,-0.0043,7e-04,1.21,0.0038,5.87951108213204e-05,0.901243093922652,0.0032,0.999884898710866,1e-04,0.0614,0.0531,1.1563,99.99,0.01,90.12,0.32
"0.2",100,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2556,0.1011,5e-04,28.34,0.0127,0.000113444032016349,0.394567219152855,0.0052,0.999424493554328,3e-04,0.0497,0.0456,1.0899,99.94,0.03,39.46,0.52
"0.2",100,"Moderate","Trd",8688,8688,0,-0.3567,-0.3599,-0.0032,0.0019,0.9,0.0317,0.000474105029511814,0.892265193370166,0.0033,0.622813075506446,0.0052,0.178,0.1572,1.1323,62.28,0.52,89.23,0.33
"0.2",100,"Large","CITS",8688,8688,0,-0.5108,-0.5155,-0.0047,5e-04,0.92,0.0025,3.80017757352439e-05,0.916436464088398,0.003,1,0,0.0496,0.0456,1.0877,100,0,91.64,0.3
"0.2",100,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5171,-0.0063,7e-04,1.23,0.0038,5.88635922711568e-05,0.895833333333333,0.0033,1,0,0.0614,0.0533,1.152,100,0,89.58,0.33
"0.2",100,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4107,0.1001,5e-04,19.6,0.0125,0.000113270248418645,0.408494475138122,0.0053,1,0,0.0494,0.0457,1.081,100,0,40.85,0.53
"0.2",100,"Large","Trd",8688,8688,0,-0.5108,-0.5103,5e-04,0.0019,0.1,0.0324,0.000502522235817662,0.892265193370166,0.0033,0.867518416206261,0.0036,0.1799,0.1568,1.1473,86.75,0.36,89.23,0.33
"0.2",150,"Small","CITS",8688,8688,0,-0.0408,-0.0446,-0.0038,4e-04,9.31,0.0016,2.36212355371494e-05,0.928522099447514,0.0028,0.241367403314917,0.0046,0.0394,0.0372,1.0591,24.14,0.46,92.85,0.28
"0.2",150,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0461,-0.0053,5e-04,12.99,0.0024,3.61402244985795e-05,0.912292817679558,0.003,0.220764272559853,0.0044,0.0487,0.0438,1.1119,22.08,0.44,91.23,0.3
"0.2",150,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0605,0.1013,4e-04,248.28,0.0118,8.81842938783913e-05,0.242633517495396,0.0046,0.386049723756906,0.0052,0.0392,0.0373,1.0509,38.6,0.52,24.26,0.46
"0.2",150,"Small","Trd",8688,8688,0,-0.0408,-0.039,0.0018,0.0015,4.41,0.0197,0.000295163164367759,0.91183241252302,0.003,0.0966850828729282,0.0032,0.1403,0.1288,1.0893,9.67,0.32,91.18,0.3
"0.2",150,"Moderate","CITS",8688,8688,0,-0.3567,-0.3616,-0.0049,4e-04,1.37,0.0016,2.43397414373782e-05,0.926220073664825,0.0028,1,0,0.0401,0.0374,1.0722,100,0,92.62,0.28
"0.2",150,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3639,-0.0072,5e-04,2.02,0.0025,3.84609056915734e-05,0.904926335174954,0.0031,1,0,0.0498,0.0439,1.1344,100,0,90.49,0.31
"0.2",150,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2563,0.1004,4e-04,28.15,0.0117,9.00132930928444e-05,0.255294659300184,0.0047,1,0,0.04,0.0375,1.0667,100,0,25.53,0.47
"0.2",150,"Moderate","Trd",8688,8688,0,-0.3567,-0.3572,-5e-04,0.0016,0.14,0.021,0.000317416723318137,0.906767955801105,0.0031,0.765653775322284,0.0045,0.145,0.1292,1.1223,76.57,0.45,90.68,0.31
"0.2",150,"Large","CITS",8688,8688,0,-0.5108,-0.5168,-0.006,4e-04,1.17,0.0017,2.52530103570973e-05,0.924378453038674,0.0028,1,0,0.0404,0.0376,1.0745,100,0,92.44,0.28
"0.2",150,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5186,-0.0078,5e-04,1.53,0.0026,3.93723788894238e-05,0.902969613259669,0.0032,1,0,0.0501,0.0441,1.1361,100,0,90.3,0.32
"0.2",150,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4115,0.0993,4e-04,19.44,0.0115,8.89918956362922e-05,0.264848066298343,0.0047,1,0,0.0404,0.0377,1.0716,100,0,26.48,0.47
"0.2",150,"Large","Trd",8688,8688,0,-0.5108,-0.5114,-6e-04,0.0015,0.12,0.0203,0.000306699689389582,0.908034069981584,0.0031,0.96109576427256,0.0021,0.1424,0.1297,1.0979,96.11,0.21,90.8,0.31
"0.4",12,"Small","CITS",8688,8688,0,-0.0408,-0.0478,-0.007,0.0022,17.16,0.0409,0.000638735182223186,0.776358195211786,0.0045,0.234806629834254,0.0045,0.202,0.1369,1.4755,23.48,0.45,77.64,0.45
"0.4",12,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.049,-0.0082,0.0022,20.1,0.0414,0.000650772425996136,0.772905156537753,0.0045,0.239180478821363,0.0046,0.2032,0.1368,1.4854,23.92,0.46,77.29,0.45
"0.4",12,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0578,0.0986,0.0022,241.67,0.0505,0.000739131081703654,0.706031307550645,0.0049,0.249769797421731,0.0046,0.2019,0.1371,1.4726,24.98,0.46,70.6,0.49
"0.4",12,"Small","Trd",8688,8688,0,-0.0408,-0.0257,0.0151,0.0048,37.01,0.2018,0.00306676556125953,0.755524861878453,0.0046,0.248043278084715,0.0046,0.449,0.3083,1.4564,24.8,0.46,75.55,0.46
"0.4",12,"Moderate","CITS",8688,8688,0,-0.3567,-0.366,-0.0093,0.0022,2.61,0.0406,0.00064587807864632,0.771063535911602,0.0045,0.721454880294659,0.0048,0.2014,0.1366,1.4744,72.15,0.48,77.11,0.45
"0.4",12,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3684,-0.0117,0.0022,3.28,0.0414,0.000647575958978617,0.771063535911602,0.0045,0.715354511970534,0.0048,0.2031,0.1379,1.4728,71.54,0.48,77.11,0.45
"0.4",12,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2616,0.0951,0.0022,26.66,0.0495,0.000736200156307549,0.712707182320442,0.0049,0.546270718232044,0.0053,0.2013,0.1364,1.4758,54.63,0.53,71.27,0.49
"0.4",12,"Moderate","Trd",8688,8688,0,-0.3567,-0.3537,0.003,0.0048,0.84,0.1993,0.00308343353783524,0.760244014732965,0.0046,0.35451197053407,0.0051,0.4464,0.3112,1.4344,35.45,0.51,76.02,0.46
"0.4",12,"Large","CITS",8688,8688,0,-0.5108,-0.5259,-0.0151,0.0022,2.96,0.0415,0.000640475584056486,0.770948434622468,0.0045,0.89652394106814,0.0033,0.2031,0.1375,1.4771,89.65,0.33,77.09,0.45
"0.4",12,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5233,-0.0125,0.0022,2.45,0.0414,0.000652042770897368,0.771984346224678,0.0045,0.89652394106814,0.0033,0.2032,0.1377,1.4757,89.65,0.33,77.2,0.45
"0.4",12,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4202,0.0906,0.0022,17.74,0.0494,0.000720294745247219,0.721915285451197,0.0048,0.792817679558011,0.0043,0.2029,0.1378,1.4724,79.28,0.43,72.19,0.48
"0.4",12,"Large","Trd",8688,8688,0,-0.5108,-0.4977,0.0131,0.0048,2.56,0.2018,0.00304469536728697,0.755639963167588,0.0046,0.466965930018416,0.0054,0.4491,0.311,1.4441,46.7,0.54,75.56,0.46
"0.4",14,"Small","CITS",8688,8688,0,-0.0408,-0.0497,-0.0089,0.002,21.81,0.0359,0.00055364185042745,0.776127992633518,0.0045,0.237684162062615,0.0046,0.1894,0.1287,1.4716,23.77,0.46,77.61,0.45
"0.4",14,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0481,-0.0073,0.002,17.89,0.036,0.000545579440580983,0.774171270718232,0.0045,0.239180478821363,0.0046,0.1896,0.1285,1.4755,23.92,0.46,77.42,0.45
"0.4",14,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0542,0.095,0.002,232.84,0.0446,0.000648853433956187,0.712592081031308,0.0049,0.243899631675875,0.0046,0.1886,0.1286,1.4666,24.39,0.46,71.26,0.49
"0.4",14,"Small","Trd",8688,8688,0,-0.0408,-0.0249,0.0159,0.0046,38.97,0.1825,0.00274038079487883,0.746316758747698,0.0047,0.251611418047882,0.0047,0.4269,0.2881,1.4818,25.16,0.47,74.63,0.47
"0.4",14,"Moderate","CITS",8688,8688,0,-0.3567,-0.3667,-0.01,0.002,2.8,0.0352,0.000554450037086083,0.788674033149171,0.0044,0.758977900552486,0.0046,0.1873,0.1286,1.4565,75.9,0.46,78.87,0.44
"0.4",14,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3666,-0.0099,0.002,2.78,0.0356,0.000543619313109053,0.775782688766114,0.0045,0.752532228360958,0.0046,0.1884,0.1289,1.4616,75.25,0.46,77.58,0.45
"0.4",14,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2623,0.0944,0.002,26.46,0.044,0.000657412400308556,0.720879373848987,0.0048,0.57078729281768,0.0053,0.1874,0.1286,1.4572,57.08,0.53,72.09,0.48
"0.4",14,"Moderate","Trd",8688,8688,0,-0.3567,-0.3426,0.0141,0.0047,3.95,0.1888,0.00279883990859924,0.741252302025783,0.0047,0.38121546961326,0.0052,0.4343,0.2882,1.5069,38.12,0.52,74.13,0.47
"0.4",14,"Large","CITS",8688,8688,0,-0.5108,-0.5204,-0.0096,0.002,1.88,0.0348,0.000535268411559705,0.783839779005525,0.0044,0.925529465930018,0.0028,0.1863,0.1293,1.4408,92.55,0.28,78.38,0.44
"0.4",14,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5208,-0.01,0.002,1.96,0.0339,0.000528448777340457,0.78890423572744,0.0044,0.92426335174954,0.0028,0.184,0.1294,1.4219,92.43,0.28,78.89,0.44
"0.4",14,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4158,0.095,0.002,18.6,0.0437,0.00063090917641685,0.712476979742173,0.0049,0.821708103130755,0.0041,0.1862,0.1297,1.4356,82.17,0.41,71.25,0.49
"0.4",14,"Large","Trd",8688,8688,0,-0.5108,-0.4992,0.0116,0.0046,2.27,0.1877,0.0029262179413337,0.755985267034991,0.0046,0.486533149171271,0.0054,0.4331,0.2933,1.4766,48.65,0.54,75.6,0.46
"0.4",16,"Small","CITS",8688,8688,0,-0.0408,-0.05,-0.0092,0.0019,22.55,0.0306,0.000488759732860845,0.773710865561694,0.0045,0.242288213627993,0.0046,0.1746,0.1207,1.4466,24.23,0.46,77.37,0.45
"0.4",16,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.049,-0.0082,0.0019,20.1,0.0306,0.000484475458151179,0.777509208103131,0.0045,0.242633517495396,0.0046,0.1746,0.1209,1.4442,24.26,0.46,77.75,0.45
"0.4",16,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0544,0.0952,0.0019,233.33,0.0395,0.000592262723002262,0.702348066298343,0.0049,0.248388581952118,0.0046,0.1745,0.1208,1.4445,24.84,0.46,70.23,0.49
"0.4",16,"Small","Trd",8688,8688,0,-0.0408,-0.0259,0.0149,0.0045,36.52,0.1754,0.00273503117920787,0.724447513812155,0.0048,0.274976979742173,0.0048,0.4186,0.2615,1.6008,27.5,0.48,72.44,0.48
"0.4",16,"Moderate","CITS",8688,8688,0,-0.3567,-0.3664,-0.0097,0.0018,2.72,0.0295,0.000465584042047239,0.784990791896869,0.0044,0.797306629834254,0.0043,0.1716,0.1212,1.4158,79.73,0.43,78.5,0.44
"0.4",16,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3671,-0.0104,0.0018,2.92,0.0295,0.000464704734642446,0.781192449355433,0.0044,0.794659300184162,0.0043,0.1713,0.1209,1.4169,79.47,0.43,78.12,0.44
"0.4",16,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2601,0.0966,0.0018,27.08,0.0386,0.000558690404331035,0.710865561694291,0.0049,0.597951197053407,0.0053,0.1712,0.1213,1.4114,59.8,0.53,71.09,0.49
"0.4",16,"Moderate","Trd",8688,8688,0,-0.3567,-0.3357,0.021,0.0045,5.89,0.1777,0.0027390489022027,0.715469613259669,0.0048,0.411717311233886,0.0053,0.421,0.2615,1.6099,41.17,0.53,71.55,0.48
"0.4",16,"Large","CITS",8688,8688,0,-0.5108,-0.524,-0.0132,0.0019,2.58,0.0299,0.000465397966912532,0.780847145488029,0.0044,0.94578729281768,0.0024,0.1726,0.1214,1.4217,94.58,0.24,78.08,0.44
"0.4",16,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5238,-0.013,0.0019,2.55,0.0302,0.000468397559952667,0.781767955801105,0.0044,0.943945672191529,0.0025,0.1734,0.1215,1.4272,94.39,0.25,78.18,0.44
"0.4",16,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.418,0.0928,0.0018,18.17,0.0383,0.000564960754671451,0.711901473296501,0.0049,0.864525782688766,0.0037,0.1724,0.1214,1.4201,86.45,0.37,71.19,0.49
"0.4",16,"Large","Trd",8688,8688,0,-0.5108,-0.4971,0.0137,0.0046,2.68,0.1801,0.00266230539291097,0.706146408839779,0.0049,0.533149171270718,0.0054,0.4241,0.2642,1.6052,53.31,0.54,70.61,0.49
"0.4",18,"Small","CITS",8688,8688,0,-0.0408,-0.0446,-0.0038,0.0017,9.31,0.0253,0.000388921345862813,0.801795580110497,0.0043,0.212937384898711,0.0044,0.1589,0.1152,1.3793,21.29,0.44,80.18,0.43
"0.4",18,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0466,-0.0058,0.0017,14.22,0.0257,0.000404634454980066,0.800989871086556,0.0043,0.212592081031308,0.0044,0.1602,0.1164,1.3763,21.26,0.44,80.1,0.43
"0.4",18,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0602,0.101,0.0017,247.55,0.0355,0.000517594429470779,0.702002762430939,0.0049,0.241252302025783,0.0046,0.1591,0.1152,1.3811,24.13,0.46,70.2,0.49
"0.4",18,"Small","Trd",8688,8688,0,-0.0408,-0.0343,0.0065,0.0043,15.93,0.164,0.0024937962753712,0.733885819521179,0.0047,0.265999079189687,0.0047,0.405,0.2601,1.5571,26.6,0.47,73.39,0.47
"0.4",18,"Moderate","CITS",8688,8688,0,-0.3567,-0.3655,-0.0088,0.0017,2.47,0.0257,0.000389094232172022,0.800069060773481,0.0043,0.816988950276243,0.0041,0.1602,0.116,1.381,81.7,0.41,80.01,0.43
"0.4",18,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3649,-0.0082,0.0017,2.3,0.0251,0.000388821474901171,0.799148250460405,0.0043,0.821247697974217,0.0041,0.1584,0.1157,1.3691,82.12,0.41,79.91,0.43
